,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
184,ward,svc_l2,yes,no,yes,no,adnidod,100,20,partial correlation,no,120,[ 0.65869565],roc_auc,6.0
185,ward,ridge,yes,no,yes,no,adnidod,100,20,partial correlation,no,120,[ 0.65652174],roc_auc,6.0
186,ward,svc_l1,yes,no,yes,no,adnidod,100,20,tangent,no,120,[ 0.54565217],roc_auc,6.0
187,ward,svc_l2,yes,no,yes,no,adnidod,100,20,tangent,no,120,[ 0.72173913],roc_auc,6.0
188,ward,ridge,yes,no,yes,no,adnidod,100,20,tangent,no,120,[ 0.71521739],roc_auc,6.0
189,ward,svc_l1,yes,no,yes,no,adnidod,100,21,correlation,no,120,[ 0.47294118],roc_auc,6.0
190,ward,svc_l2,yes,no,yes,no,adnidod,100,21,correlation,no,120,[ 0.57647059],roc_auc,6.0
191,ward,ridge,yes,no,yes,no,adnidod,100,21,correlation,no,120,[ 0.58588235],roc_auc,6.0
192,ward,svc_l1,yes,no,yes,no,adnidod,100,21,partial correlation,no,120,[ 0.61882353],roc_auc,6.0
193,ward,svc_l2,yes,no,yes,no,adnidod,100,21,partial correlation,no,120,[ 0.69647059],roc_auc,6.0
194,ward,ridge,yes,no,yes,no,adnidod,100,21,partial correlation,no,120,[ 0.69882353],roc_auc,6.0
195,ward,svc_l1,yes,no,yes,no,adnidod,100,21,tangent,no,120,[ 0.60470588],roc_auc,6.0
196,ward,svc_l2,yes,no,yes,no,adnidod,100,21,tangent,no,120,[ 0.71058824],roc_auc,6.0
197,ward,ridge,yes,no,yes,no,adnidod,100,21,tangent,no,120,[ 0.71058824],roc_auc,6.0
198,ward,svc_l1,yes,no,yes,no,adnidod,100,22,correlation,no,120,[ 0.48529412],roc_auc,6.0
199,ward,svc_l2,yes,no,yes,no,adnidod,100,22,correlation,no,120,[ 0.67892157],roc_auc,6.0
200,ward,ridge,yes,no,yes,no,adnidod,100,22,correlation,no,120,[ 0.62745098],roc_auc,6.0
201,ward,svc_l1,yes,no,yes,no,adnidod,100,22,partial correlation,no,120,[ 0.6372549],roc_auc,6.0
202,ward,svc_l2,yes,no,yes,no,adnidod,100,22,partial correlation,no,120,[ 0.75],roc_auc,6.0
203,ward,ridge,yes,no,yes,no,adnidod,100,22,partial correlation,no,120,[ 0.75245098],roc_auc,6.0
204,ward,svc_l1,yes,no,yes,no,adnidod,100,22,tangent,no,120,[ 0.74019608],roc_auc,6.0
205,ward,svc_l2,yes,no,yes,no,adnidod,100,22,tangent,no,120,[ 0.74264706],roc_auc,6.0
206,ward,ridge,yes,no,yes,no,adnidod,100,22,tangent,no,120,[ 0.74019608],roc_auc,6.0
207,ward,svc_l1,yes,no,yes,no,adnidod,100,23,correlation,no,120,[ 0.63333333],roc_auc,6.0
208,ward,svc_l2,yes,no,yes,no,adnidod,100,23,correlation,no,120,[ 0.62],roc_auc,6.0
209,ward,ridge,yes,no,yes,no,adnidod,100,23,correlation,no,120,[ 0.59333333],roc_auc,6.0
210,ward,svc_l1,yes,no,yes,no,adnidod,100,23,partial correlation,no,120,[ 0.59111111],roc_auc,6.0
211,ward,svc_l2,yes,no,yes,no,adnidod,100,23,partial correlation,no,120,[ 0.63111111],roc_auc,6.0
212,ward,ridge,yes,no,yes,no,adnidod,100,23,partial correlation,no,120,[ 0.63555556],roc_auc,6.0
213,ward,svc_l1,yes,no,yes,no,adnidod,100,23,tangent,no,120,[ 0.54888889],roc_auc,6.0
214,ward,svc_l2,yes,no,yes,no,adnidod,100,23,tangent,no,120,[ 0.62222222],roc_auc,6.0
215,ward,ridge,yes,no,yes,no,adnidod,100,23,tangent,no,120,[ 0.61777778],roc_auc,6.0
216,ward,svc_l1,yes,no,yes,no,adnidod,100,24,correlation,no,120,[ 0.70052083],roc_auc,6.0
217,ward,svc_l2,yes,no,yes,no,adnidod,100,24,correlation,no,120,[ 0.68229167],roc_auc,6.0
218,ward,ridge,yes,no,yes,no,adnidod,100,24,correlation,no,120,[ 0.72916667],roc_auc,6.0
219,ward,svc_l1,yes,no,yes,no,adnidod,100,24,partial correlation,no,120,[ 0.5703125],roc_auc,6.0
220,ward,svc_l2,yes,no,yes,no,adnidod,100,24,partial correlation,no,120,[ 0.63541667],roc_auc,6.0
221,ward,ridge,yes,no,yes,no,adnidod,100,24,partial correlation,no,120,[ 0.63541667],roc_auc,6.0
222,ward,svc_l1,yes,no,yes,no,adnidod,100,24,tangent,no,120,[ 0.625],roc_auc,6.0
223,ward,svc_l2,yes,no,yes,no,adnidod,100,24,tangent,no,120,[ 0.69010417],roc_auc,6.0
224,ward,ridge,yes,no,yes,no,adnidod,100,24,tangent,no,120,[ 0.69010417],roc_auc,6.0
225,ward,svc_l1,yes,no,yes,no,adnidod,100,25,correlation,no,120,[ 0.57638889],roc_auc,6.0
226,ward,svc_l2,yes,no,yes,no,adnidod,100,25,correlation,no,120,[ 0.60185185],roc_auc,6.0
227,ward,ridge,yes,no,yes,no,adnidod,100,25,correlation,no,120,[ 0.5787037],roc_auc,6.0
228,ward,svc_l1,yes,no,yes,no,adnidod,100,25,partial correlation,no,120,[ 0.64351852],roc_auc,6.0
229,ward,svc_l2,yes,no,yes,no,adnidod,100,25,partial correlation,no,120,[ 0.74537037],roc_auc,6.0
230,ward,ridge,yes,no,yes,no,adnidod,100,25,partial correlation,no,120,[ 0.74768519],roc_auc,6.0
231,ward,svc_l1,yes,no,yes,no,adnidod,100,25,tangent,no,120,[ 0.59953704],roc_auc,6.0
232,ward,svc_l2,yes,no,yes,no,adnidod,100,25,tangent,no,120,[ 0.66898148],roc_auc,6.0
233,ward,ridge,yes,no,yes,no,adnidod,100,25,tangent,no,120,[ 0.66898148],roc_auc,6.0
234,ward,svc_l1,yes,no,yes,no,adnidod,100,26,correlation,no,120,[ 0.53416149],roc_auc,6.0
235,ward,svc_l2,yes,no,yes,no,adnidod,100,26,correlation,no,120,[ 0.58178054],roc_auc,6.0
